schoolid,zmath,age,female,immig,langn,hisced,homepos,schprivate,stubeha
12400511,1.04,15.92,0,1,1,7,-1.25,0,1.4
12400511,-0.19,16.25,1,1,1,7,-0.18,0,1.4
12400511,-1,16.33,1,1,1,10,0.15,0,1.4
12400511,-1.52,16.33,0,1,1,10,-0.45,0,1.4
12400511,-1.2,16.08,0,1,1,9,0.19,0,1.4
12400511,-0.18,15.83,0,1,1,10,0.31,0,1.4
12400511,0.42,15.83,1,1,1,5,0.95,0,1.4
12400511,-1.77,15.5,1,1,1,7,0.78,0,1.4
12400511,-1.84,16.08,0,1,1,10,0.1,0,1.4
12400511,-2.26,15.58,0,1,1,5,-0.8,0,1.4
12400511,0.15,16.25,0,1,1,8,-0.71,0,1.4
12400511,-0.12,16.33,1,1,1,7,-0.5,0,1.4
12400511,2.11,15.5,1,1,1,8,0.61,0,1.4
12400511,0.03,16.17,0,1,1,5,-1.16,0,1.4
12400511,-0.36,16.33,1,1,1,9,-0.6,0,1.4
12400512,0,15.75,1,1,1,9,0.89,0,0.87
12400512,0.23,16.17,0,2,1,8,0.22,0,0.87
12400512,0.51,15.5,0,1,1,10,0.46,0,0.87
12400512,0.41,15.92,0,1,1,9,1.89,0,0.87
12400512,-0.24,16.08,1,1,1,8,-0.31,0,0.87
12400512,0.57,15.83,1,1,1,9,0.1,0,0.87
12400512,-1.46,15.5,1,1,1,9,0.2,0,0.87
12400512,2.3,15.42,1,3,1,10,1.58,0,0.87
12400512,1.1,16,0,1,1,9,0.35,0,0.87
12400512,-0.42,16.33,0,1,1,7,0.01,0,0.87
12400512,1.08,15.92,0,1,1,7,0.67,0,0.87
12400512,1.33,16.08,0,1,1,9,1.16,0,0.87
12400512,0.37,15.42,0,2,3,9,0.5,0,0.87
12400512,1.79,15.58,0,1,1,8,0.55,0,0.87
12400512,0.22,15.42,0,1,1,7,0.16,0,0.87
12400512,-2,16.08,1,2,1,5,0.92,0,0.87
12400512,-1.43,16.25,0,1,1,10,0.98,0,0.87
12400512,0.16,16.08,0,1,1,9,1.5,0,0.87
12400512,-0.33,15.83,1,1,1,9,0.05,0,0.87
12400512,0.91,16,0,1,1,5,0.7,0,0.87
12400512,0.84,15.5,0,1,1,7,0,0,0.87
12400512,-0.41,16.25,0,1,1,9,1.04,0,0.87
12400512,0.8,16.25,1,1,1,9,1.32,0,0.87
12400513,-1.16,16.33,1,1,2,4,-1.08,0,0.56
12400513,0.69,16.17,0,3,3,6,-1.84,0,0.56
12400513,-1.91,15.92,0,2,3,10,-0.75,0,0.56
12400513,0.46,15.92,1,3,3,6,-1.61,0,0.56
12400513,-1.03,15.75,0,3,2,7,-0.66,0,0.56
12400513,-0.58,15.58,1,2,2,10,-1.01,0,0.56
12400513,-0.74,15.67,0,1,2,10,-0.46,0,0.56
12400513,-0.96,16.17,0,3,3,9,-0.99,0,0.56
12400513,0.33,15.75,0,1,2,7,-1.51,0,0.56
12400513,0.17,15.75,1,1,2,10,-1.12,0,0.56
12400513,-0.28,15.42,0,2,3,9,-0.36,0,0.56
12400513,0.51,16,1,3,2,9,0.21,0,0.56
12400513,1.06,16,1,1,2,6,0.34,0,0.56
12400513,-1.07,16,0,3,1,9,-1.47,0,0.56
12400513,0.34,16.08,1,2,3,10,-0.58,0,0.56
12400513,0.71,16.17,0,1,2,7,0.07,0,0.56
12400513,1.6,15.5,0,1,2,9,-0.32,0,0.56
12400513,-0.64,15.83,0,1,2,9,-0.3,0,0.56
12400513,-0.17,15.58,1,2,2,10,0.11,0,0.56
12400513,-1.31,15.67,1,1,2,7,0.36,0,0.56
12400513,1.22,16.17,1,1,2,7,1.72,0,0.56
12400513,-0.73,15.58,1,2,2,10,-0.03,0,0.56
12400513,-0.02,15.83,0,3,2,10,-0.34,0,0.56
12400513,-2.05,15.58,0,1,3,5,-0.08,0,0.56
12400513,0.96,16.25,0,1,1,10,-1.06,0,0.56
12400513,-0.56,16.25,1,2,2,5,-0.56,0,0.56
12400513,1.2,15.83,1,3,3,9,-1.46,0,0.56
12400513,0.34,16.33,1,3,3,10,-0.62,0,0.56
12400513,1.95,15.92,0,2,3,8,-0.75,0,0.56
12400513,-0.08,15.58,0,1,2,5,-0.23,0,0.56
12400513,0.09,15.5,1,2,2,8,0.5,0,0.56
12400513,-0.64,16.33,0,1,2,10,-0.75,0,0.56
12400513,2.27,15.67,1,2,3,8,-0.04,0,0.56
12400513,-0.99,16.25,1,1,2,10,-0.06,0,0.56
12400513,1.02,15.67,1,2,1,8,-0.63,0,0.56
12400513,-0.5,15.5,1,1,2,6,-1.66,0,0.56
12400514,2.86,15.58,0,2,1,9,-0.43,0,0.1
12400514,-1.21,15.83,1,3,3,8,-0.56,0,0.1
12400514,2.93,15.83,0,3,3,8,0.81,0,0.1
12400514,0.03,15.67,1,3,3,10,-0.1,0,0.1
12400514,1.13,15.83,0,2,1,9,0.46,0,0.1
12400514,0.42,15.92,0,1,1,8,0.77,0,0.1
12400514,0.74,15.75,0,2,1,9,1.07,0,0.1
12400514,1.27,16.17,1,2,1,9,1.6,0,0.1
12400514,-2.39,15.42,0,3,1,9,-0.07,0,0.1
12400514,0.65,15.83,1,3,1,10,0.77,0,0.1
12400514,0.86,16,0,3,3,10,1.1,0,0.1
12400514,0.39,15.58,1,2,1,5,0.86,0,0.1
12400514,1.78,16.33,0,1,1,9,0.3,0,0.1
12400514,-0.43,16,1,1,1,6,-0.65,0,0.1
12400514,2.38,15.92,0,2,1,9,1.12,0,0.1
12400514,1.23,15.67,0,3,1,9,1.87,0,0.1
12400514,1.9,16.08,0,3,3,9,0,0,0.1
12400514,0.5,15.67,0,3,3,8,0.21,0,0.1
12400514,0.34,16.33,1,3,3,9,0.14,0,0.1
12400514,-0.17,15.92,1,2,3,7,0.37,0,0.1
12400515,0.93,16.17,1,1,1,8,1.07,0,-0.15
12400515,-1.94,15.83,1,1,2,10,-1.49,0,-0.15
12400515,-0.99,16.17,1,1,1,10,-0.14,0,-0.15
12400515,0.42,15.5,0,1,2,8,0.42,0,-0.15
12400515,-1.47,16.17,1,1,2,7,-0.18,0,-0.15
12400515,0.04,15.67,0,1,2,7,-0.53,0,-0.15
12400515,-0.87,15.92,1,1,2,9,1.16,0,-0.15
12400515,0.15,15.5,1,1,2,9,1.18,0,-0.15
12400515,0.18,15.67,0,1,2,8,-0.01,0,-0.15
12400515,-0.89,15.83,1,1,1,6,-0.41,0,-0.15
12400515,0.38,15.42,1,1,1,5,-0.53,0,-0.15
12400515,-0.71,15.42,0,1,2,5,-0.88,0,-0.15
12400515,-1.27,16.08,0,1,1,10,0.65,0,-0.15
12400515,-1.38,15.75,0,1,2,6,-1.11,0,-0.15
12400515,-0.82,16,0,1,1,7,-0.72,0,-0.15
12400515,-0.84,16.33,1,1,2,10,0.86,0,-0.15
12400516,0.72,15.5,0,1,1,8,0.35,0,0.1
12400516,0.09,15.75,1,1,1,9,-0.14,0,0.1
12400516,-0.02,16,1,1,1,5,0.18,0,0.1
12400516,-0.27,15.92,0,1,1,10,0.51,0,0.1
12400516,-1.59,15.67,0,3,3,5,0.14,0,0.1
12400516,-1.33,16.25,0,1,1,7,-0.94,0,0.1
12400516,0.44,15.33,0,1,1,10,1.27,0,0.1
12400516,1.5,15.33,1,1,1,8,0.46,0,0.1
12400516,-0.08,16.08,1,1,1,9,1.26,0,0.1
12400516,0.71,15.5,1,1,1,9,0.82,0,0.1
12400516,0.42,16.17,1,1,1,9,0.75,0,0.1
12400516,0.01,15.42,1,1,1,8,0.14,0,0.1
12400516,-0.37,15.75,1,1,1,9,1.15,0,0.1
12400516,2.04,15.83,1,1,1,8,0.54,0,0.1
12400516,0.62,15.5,1,1,1,5,0.57,0,0.1
12400516,-0.56,15.92,0,1,1,9,-0.25,0,0.1
12400516,1.33,15.33,1,1,1,8,0.87,0,0.1
12400516,0.37,16.25,1,1,1,9,2.79,0,0.1
12400516,0.67,15.33,1,1,1,8,0.54,0,0.1
12400516,0.69,15.67,1,1,1,10,2.89,0,0.1
12400516,1.74,15.83,0,1,1,7,0.03,0,0.1
12400516,-1.02,16.17,0,1,1,9,0.33,0,0.1
12400517,2.04,15.5,1,1,1,6,0.05,0,1.46
12400517,0.9,16.33,1,2,1,9,1.23,0,1.46
12400517,-0.59,16,1,3,3,7,-0.53,0,1.46
12400517,1.26,15.92,0,2,1,8,0.06,0,1.46
12400517,-1.34,16,0,2,1,9,0.31,0,1.46
12400517,-0.94,15.83,0,2,1,8,-1.71,0,1.46
12400517,1.93,16.17,0,2,1,8,1.12,0,1.46
12400517,0.92,15.83,0,2,1,9,1.58,0,1.46
12400517,-0.8,16,0,2,1,10,0.78,0,1.46
12400517,0.08,15.5,0,3,3,8,-0.92,0,1.46
12400517,-0.31,16.33,1,1,2,9,0.55,0,1.46
12400517,-0.42,15.42,0,2,1,8,1.78,0,1.46
12400517,0.74,15.83,0,1,1,7,0.41,0,1.46
12400517,-0.02,15.83,1,1,1,9,0.29,0,1.46
12400517,-0.24,15.42,0,3,1,6,-0.58,0,1.46
12400517,1.37,15.67,1,3,2,9,0.97,0,1.46
12400517,1.42,15.67,1,1,1,9,1.45,0,1.46
12400517,-0.51,16.17,1,1,1,7,0.7,0,1.46
12400517,-0.8,15.67,0,1,1,7,-0.15,0,1.46
12400517,-1.45,15.75,1,1,1,7,0.23,0,1.46
12400517,-0.04,15.5,0,1,1,9,1.65,0,1.46
12400517,-0.65,15.67,0,2,2,10,2.06,0,1.46
12400517,1.37,15.83,0,1,1,8,1.07,0,1.46
12400517,0.66,15.83,0,1,1,8,0.91,0,1.46
12400517,-0.19,16.17,0,2,2,5,-0.51,0,1.46
12400517,-0.11,16.08,0,1,1,6,0.27,0,1.46
12400517,-0.04,15.75,1,1,1,6,0.99,0,1.46
12400517,-0.34,15.67,1,1,2,9,0.2,0,1.46
12400517,-0.98,15.83,1,2,2,10,1.25,0,1.46
12400517,0.86,16.25,1,1,1,9,1.49,0,1.46
12400517,-0.61,15.83,0,2,1,8,-1.14,0,1.46
12400517,0.76,16.33,1,2,1,8,-0.27,0,1.46
12400517,0.34,16.25,1,1,1,9,0.1,0,1.46
12400517,-0.13,16.33,1,2,1,8,1.21,0,1.46
12400517,0.73,16.17,1,2,3,9,1.54,0,1.46
12400517,-0.95,15.5,0,1,1,7,-0.45,0,1.46
12400518,0.87,16.17,1,1,1,7,1.46,0,0.55
12400518,-1.65,16.17,1,1,1,5,-0.43,0,0.55
12400518,0.24,15.83,1,1,1,5,1.33,0,0.55
12400518,-0.84,15.58,0,1,1,7,-0.04,0,0.55
12400518,0.41,16.08,1,1,1,7,1.13,0,0.55
12400518,-0.75,15.5,1,1,1,7,0.35,0,0.55
12400518,1,15.67,0,1,1,7,2.12,0,0.55
12400518,0.32,15.67,1,1,1,9,1.73,0,0.55
12400518,-0.79,15.92,0,1,1,5,1.39,0,0.55
12400518,0.37,15.67,1,1,1,9,-0.15,0,0.55
12400518,-1.45,15.42,1,1,1,6,0.21,0,0.55
12400518,0.53,15.58,1,1,1,10,0.59,0,0.55
12400518,-1.25,16.08,1,1,1,7,0.09,0,0.55
12400518,-0.16,16.08,1,1,1,8,0.6,0,0.55
12400519,1.08,15.58,0,2,1,8,1.79,0,0.87
12400519,-0.46,15.83,0,1,1,7,1.41,0,0.87
12400519,1.8,16,0,2,1,8,0.46,0,0.87
12400519,0.27,15.92,1,1,1,10,0.96,0,0.87
12400519,0.97,15.33,0,3,3,9,1.05,0,0.87
12400519,1.7,16.08,1,3,3,10,0.41,0,0.87
12400519,1.39,16.17,1,3,3,9,0.76,0,0.87
12400519,2.02,15.67,1,3,3,9,0.17,0,0.87
12400519,1.86,16.25,0,3,1,10,-0.53,0,0.87
12400519,1.79,16.08,0,3,1,9,1.48,0,0.87
12400519,-1.44,16,0,3,3,10,0.77,0,0.87
12400519,2.65,15.58,0,2,1,9,1.02,0,0.87
12400519,1.02,15.67,1,2,3,9,1.95,0,0.87
12400519,0.86,15.33,0,3,3,9,0.83,0,0.87
12400519,1.27,15.58,1,2,1,7,0.49,0,0.87
12400519,-0.23,15.33,0,2,3,8,0.59,0,0.87
12400519,2.39,16.08,0,2,3,8,1.28,0,0.87
12400519,0.7,15.92,1,3,1,9,2.67,0,0.87
12400520,2.36,15.33,1,3,3,8,0.57,1,-2.32
12400520,3.94,15.42,0,3,3,10,0.42,1,-2.32
12400520,1.26,15.33,0,1,1,10,2.76,1,-2.32
12400520,1.99,15.75,0,1,1,9,1.2,1,-2.32
12400520,0.8,15.67,0,2,3,5,-0.79,1,-2.32
12400520,-1.96,15.5,1,3,3,10,1.6,1,-2.32
12400520,0.62,15.83,0,3,3,10,0.6,1,-2.32
12400520,1.06,16,1,3,3,9,0.38,1,-2.32
12400520,0.92,16.08,1,1,1,9,0.73,1,-2.32
12400520,0.27,16,0,2,1,7,1.66,1,-2.32
12400520,1.15,16.33,1,3,1,9,1.92,1,-2.32
12400520,1.86,15.33,1,3,3,7,0.36,1,-2.32
12400520,2.45,15.83,1,3,1,10,-0.08,1,-2.32
12400520,0.95,15.92,1,3,3,9,2.07,1,-2.32
12400520,1.53,15.67,1,1,1,9,1.58,1,-2.32
12400520,0.49,16.17,1,2,1,10,0.69,1,-2.32
12400520,1.14,16,0,1,1,8,0.61,1,-2.32
12400520,0.5,15.83,1,1,1,9,3.93,1,-2.32
12400520,-0.23,16.17,1,1,1,8,0.64,1,-2.32
12400520,0.82,15.33,1,3,3,8,0.9,1,-2.32
12400520,2.19,15.42,0,3,3,10,0.33,1,-2.32
12400520,0.46,16.17,1,3,3,6,-1.86,1,-2.32
12400520,0.11,15.83,1,1,1,9,0.57,1,-2.32
12400520,-0.52,15.92,1,1,1,9,0.93,1,-2.32
12400520,0.38,15.75,0,1,1,10,0.97,1,-2.32
12400520,0.65,16.08,1,3,3,9,1.34,1,-2.32
12400520,0.67,16.17,1,3,1,10,0.8,1,-2.32
12400520,0.6,16.17,1,1,1,8,1.18,1,-2.32
12400520,0.63,15.75,1,1,1,8,0.32,1,-2.32
12400520,0.56,16.25,0,3,3,9,1.38,1,-2.32
12400520,1.74,16.25,1,3,3,9,1.28,1,-2.32
12400520,0.37,15.83,0,1,1,9,1.03,1,-2.32
12400520,2.37,15.58,0,1,1,9,2.89,1,-2.32
12400521,1.68,15.58,0,1,1,5,1.16,0,0.8
12400521,-0.11,15.92,1,1,1,8,-0.52,0,0.8
12400521,0.77,16,1,1,1,10,0.77,0,0.8
12400521,0.69,15.58,0,1,1,7,0.43,0,0.8
12400521,-1.82,15.67,0,1,1,5,-1.45,0,0.8
12400521,-0.13,16,1,1,1,7,1.21,0,0.8
12400521,-1.1,15.75,1,1,1,5,0.44,0,0.8
12400521,0.2,15.75,1,1,1,7,0.58,0,0.8
12400521,-1.06,15.83,0,1,1,9,0.48,0,0.8
12400521,0.91,15.42,0,1,1,7,0.61,0,0.8
12400521,-0.26,16.33,1,1,1,10,0.24,0,0.8
12400521,-0.2,15.5,0,1,1,8,-0.59,0,0.8
12400521,-0.29,15.58,1,1,1,8,1.21,0,0.8
12400521,-1.61,15.58,0,1,1,8,-0.14,0,0.8
12400521,1.91,16.08,0,1,1,5,1.1,0,0.8
12400521,-0.86,15.58,0,1,1,8,-0.41,0,0.8
12400521,-0.37,16.33,0,3,3,10,2.8,0,0.8
12400521,-0.19,16.25,1,1,1,7,2.12,0,0.8
12400521,0.34,15.5,0,1,1,9,0.72,0,0.8
12400521,0.19,15.5,1,1,1,9,0.41,0,0.8
12400521,0.73,15.83,0,1,1,8,-0.29,0,0.8
12400521,1.83,15.83,0,1,1,8,-0.07,0,0.8
12400521,-0.71,16.08,0,1,1,9,1.5,0,0.8
12400521,0.35,15.83,0,1,1,10,0.2,0,0.8
12400521,0.32,16.17,1,1,1,9,1.13,0,0.8
12400521,1.42,16.25,1,1,1,8,0.67,0,0.8
12400521,-0.76,15.5,0,1,1,9,0.88,0,0.8
12400522,2,16.25,0,2,1,9,0.48,0,1.11
12400522,1.77,15.83,0,2,1,10,-0.03,0,1.11
12400522,1.82,16.25,0,1,1,10,0.64,0,1.11
12400522,0.34,15.92,0,3,1,10,0.45,0,1.11
12400522,0.71,15.75,0,2,3,7,-0.04,0,1.11
12400522,-1.43,15.58,0,1,3,7,-1.28,0,1.11
12400522,-1.52,15.67,1,1,1,7,-1.1,0,1.11
12400522,0.47,15.83,0,2,1,7,0.65,0,1.11
12400522,0.25,15.42,1,3,3,7,-0.3,0,1.11
12400522,1.16,15.33,0,2,3,5,-0.87,0,1.11
12400522,-1.08,16.08,0,2,1,7,-0.19,0,1.11
12400522,2.03,15.5,1,2,3,5,1.34,0,1.11
12400522,1.3,16.25,0,2,1,8,0.6,0,1.11
12400522,0.13,15.5,1,1,1,5,-1.01,0,1.11
12400522,0.7,15.42,1,2,3,5,0.22,0,1.11
12400522,1.06,16.08,1,2,3,8,-0.13,0,1.11
12400522,1.29,15.83,0,2,1,9,0.29,0,1.11
12400522,0.82,15.75,0,2,3,7,0.56,0,1.11
12400522,1.61,16.17,1,3,1,9,1.44,0,1.11
12400522,-0.11,15.67,1,3,1,7,0.2,0,1.11
12400522,0.45,16.17,0,2,3,9,1.04,0,1.11
12400522,1.38,15.83,0,1,1,5,0.17,0,1.11
12400522,0.22,15.67,0,2,3,4,0.61,0,1.11
12400522,2.01,16.08,1,3,3,10,0.13,0,1.11
12400522,1.29,15.83,1,3,3,9,0.49,0,1.11
12400522,2.08,15.75,1,3,3,9,0.42,0,1.11
12400523,0.97,16.08,1,1,1,8,0.99,0,-2.32
12400523,0.61,15.75,0,1,1,9,1.44,0,-2.32
12400523,-0.46,15.67,1,1,1,7,0.69,0,-2.32
12400523,1.3,15.83,0,1,1,9,1.69,0,-2.32
12400523,0.88,15.42,0,2,3,7,0.97,0,-2.32
12400523,1.56,16.17,0,2,3,9,1.77,0,-2.32
12400523,0.47,15.75,0,1,1,5,-0.27,0,-2.32
12400523,1.02,15.42,1,2,1,8,1.13,0,-2.32
12400523,0.95,15.5,1,1,1,8,1.05,0,-2.32
12400523,2.12,16.25,0,3,3,9,0.64,0,-2.32
12400523,0.45,15.67,1,1,1,8,1.57,0,-2.32
12400523,1.63,16.17,0,3,1,9,0.37,0,-2.32
12400523,2.83,15.58,1,2,3,9,0.55,0,-2.32
12400523,0.63,15.75,0,3,3,8,1.05,0,-2.32
12400523,1.09,16,1,1,1,9,0.92,0,-2.32
12400523,-1.35,15.42,1,1,1,5,-0.03,0,-2.32
12400523,0.43,15.58,1,1,1,8,1.23,0,-2.32
12400523,0.99,15.75,0,2,3,9,0.8,0,-2.32
12400523,-0.24,15.42,0,3,3,9,0.74,0,-2.32
12400523,2.44,15.92,0,3,3,9,0.62,0,-2.32
12400523,-0.28,15.42,0,3,3,10,0.54,0,-2.32
12400523,-0.29,16,0,3,3,8,3,0,-2.32
12400523,-0.87,15.75,0,3,3,7,-0.01,0,-2.32
12400523,0.58,15.75,0,1,1,9,1.21,0,-2.32
12400523,0.07,15.92,0,3,3,10,1.25,0,-2.32
12400523,2.44,16.17,1,2,3,9,1.12,0,-2.32
12400523,0.8,16.25,0,1,1,7,-0.58,0,-2.32
12400523,0.39,16.25,0,2,1,9,1.14,0,-2.32
12400523,0.07,16.25,1,2,3,10,0.19,0,-2.32
12400523,2.79,16.17,0,2,1,8,-0.4,0,-2.32
12400524,-0.39,15.5,0,1,1,7,-0.38,0,0.99
12400524,-0.86,15.75,1,1,1,9,1.09,0,0.99
12400524,0.31,15.75,1,3,1,8,-0.53,0,0.99
12400524,0.25,15.5,1,1,1,9,0.4,0,0.99
12400524,-1.64,16.17,0,1,1,7,-0.4,0,0.99
12400524,-0.28,16.25,1,1,1,7,-0.15,0,0.99
12400524,-0.25,15.75,1,1,1,9,1.07,0,0.99
12400524,-0.27,16.33,0,1,1,5,0.46,0,0.99
12400524,-0.81,16.17,0,1,1,9,1.83,0,0.99
12400524,-1.19,15.92,0,1,1,5,-0.22,0,0.99
12400524,-0.57,15.42,0,1,1,5,-0.42,0,0.99
12400524,1.61,16.08,0,2,1,10,0.32,0,0.99
12400524,0.46,16.17,0,1,1,7,0.75,0,0.99
12400524,0.64,15.58,1,1,1,7,1.87,0,0.99
12400524,-0.63,15.92,0,2,3,9,-0.31,0,0.99
12400524,-0.18,15.5,1,1,1,5,0.81,0,0.99
12400524,-0.64,15.42,1,1,1,9,-0.45,0,0.99
12400524,0.84,15.58,0,1,1,8,0.59,0,0.99
12400524,0.9,15.58,0,1,1,7,-0.15,0,0.99
12400524,0.49,16.25,1,1,1,7,0.29,0,0.99
12400524,1.02,16.25,1,3,3,9,0.86,0,0.99
12400524,0.48,15.5,1,1,1,9,0.45,0,0.99
12400524,1.6,15.58,1,1,1,9,1.12,0,0.99
12400524,-0.88,16.17,1,1,1,10,0.17,0,0.99
12400524,-1.78,15.92,1,1,1,5,-0.12,0,0.99
12400524,-0.78,15.42,0,1,1,10,-0.8,0,0.99
12400524,1.09,16.08,1,1,1,7,0.38,0,0.99
12400524,-0.6,16.25,1,3,1,10,-0.12,0,0.99
12400524,-0.15,15.42,0,1,1,6,-0.04,0,0.99
12400524,-0.41,15.92,1,1,1,9,0.52,0,0.99
12400524,-0.13,15.5,1,1,1,8,0.21,0,0.99
12400524,0.19,15.75,1,1,1,9,0.89,0,0.99
12400525,-0.78,15.92,0,3,3,7,0.4,0,0.1
12400525,-0.44,15.75,0,3,1,10,0.01,0,0.1
12400525,-0.43,16.08,1,1,1,5,0,0,0.1
12400525,0.12,15.67,1,3,1,9,-0.52,0,0.1
12400525,1.29,16.17,0,2,1,5,1.25,0,0.1
12400525,-1.26,15.92,1,1,1,8,-0.34,0,0.1
12400525,-2.26,15.58,0,3,3,9,-1.64,0,0.1
12400525,1.42,16.08,1,1,1,7,0.22,0,0.1
12400525,-0.45,15.92,1,3,1,7,0.27,0,0.1
12400525,0.22,15.92,0,1,1,6,0.17,0,0.1
12400525,0.34,15.58,0,2,1,7,0.26,0,0.1
12400525,-1.58,15.75,1,1,1,5,-0.25,0,0.1
12400525,0.55,15.67,0,2,1,8,1.13,0,0.1
12400525,0.66,15.42,0,3,3,9,1.21,0,0.1
12400525,0.78,16.33,0,2,1,8,0.12,0,0.1
12400525,-1.03,15.58,0,2,3,9,-0.28,0,0.1
12400525,1.99,15.5,0,2,3,9,1.33,0,0.1
12400525,-0.51,15.75,1,1,1,9,0.08,0,0.1
12400525,-1.04,15.58,0,3,1,10,1.01,0,0.1
12400525,1.16,15.75,1,2,3,9,0.68,0,0.1
12400525,-0.24,16.33,1,1,1,7,-0.87,0,0.1
12400525,-0.39,15.83,0,1,1,9,0.77,0,0.1
12400525,1.81,15.67,0,3,3,9,0.52,0,0.1
12400525,0.73,15.67,1,3,3,9,-0.12,0,0.1
12400525,0.45,16.17,1,2,3,8,0.4,0,0.1
12400526,0.23,16.08,0,1,1,9,0.44,0,0.55
12400526,0.62,16.33,1,1,1,10,0.17,0,0.55
12400526,0.48,16,0,1,1,9,-0.38,0,0.55
12400526,0.71,16.17,0,1,1,7,-0.11,0,0.55
12400526,-0.75,15.67,1,1,2,9,1.24,0,0.55
12400526,0.54,16.08,0,1,1,5,0.21,0,0.55
12400526,1.57,15.58,0,1,1,10,0.42,0,0.55
12400526,-0.68,16.25,0,1,1,7,0.27,0,0.55
12400526,-0.38,15.5,1,1,1,7,0.44,0,0.55
12400526,-0.82,15.58,0,1,1,7,-0.59,0,0.55
12400526,-0.05,15.83,1,1,1,7,1.44,0,0.55
12400526,0.81,16.08,0,1,1,8,1.97,0,0.55
12400527,0.64,15.58,1,1,1,9,1.51,0,0.75
12400527,-0.36,16.25,0,1,1,7,0.54,0,0.75
12400527,0.05,15.42,0,1,1,7,-0.22,0,0.75
12400527,-0.1,16.17,0,1,1,7,0,0,0.75
12400527,0.52,15.83,0,1,1,10,2.45,0,0.75
12400527,0.69,15.92,1,1,1,5,-0.56,0,0.75
12400527,0.84,15.5,0,1,1,9,1.01,0,0.75
12400527,-0.88,15.83,0,1,1,6,0.61,0,0.75
12400527,1.22,15.92,0,1,1,4,-0.22,0,0.75
12400527,-0.24,15.58,1,1,1,7,-0.37,0,0.75
12400527,-0.84,15.67,0,1,1,8,-0.12,0,0.75
12400527,0.4,16.25,1,1,1,8,0.45,0,0.75
12400527,-0.04,16.17,1,1,1,9,1.1,0,0.75
12400527,-2.71,16.08,0,1,1,4,-0.17,0,0.75
12400527,0.39,15.67,0,1,1,9,2.29,0,0.75
12400527,-1.18,15.75,0,1,1,9,-0.25,0,0.75
12400527,-0.51,15.5,1,1,1,10,0.21,0,0.75
12400527,1.1,15.75,0,1,1,10,1.3,0,0.75
12400527,1.57,16.08,1,1,1,9,0.54,0,0.75
12400527,-1.37,16.25,1,1,1,7,0.4,0,0.75
12400527,-0.13,15.75,0,1,1,8,0.05,0,0.75
12400527,-1.26,15.92,0,1,1,9,0.55,0,0.75
12400527,-1.29,15.42,0,1,1,5,-0.8,0,0.75
12400527,-1.54,16.08,0,1,1,5,-0.06,0,0.75
12400527,0.85,15.5,0,2,3,5,0.65,0,0.75
12400527,0.24,15.5,0,1,1,6,-0.55,0,0.75
12400527,-1.59,15.5,1,1,1,9,0.64,0,0.75
12400527,-0.25,15.5,1,2,1,5,0.63,0,0.75
12400527,0.59,15.58,1,1,1,5,-0.61,0,0.75
12400527,-0.21,15.75,0,1,1,5,-1.1,0,0.75
12400528,0.5,15.67,1,2,1,9,1.09,0,1.46
12400528,2.37,15.75,0,3,3,8,0.67,0,1.46
12400528,-0.16,15.83,1,1,1,5,1.81,0,1.46
12400528,1.45,15.58,0,2,1,9,0.5,0,1.46
12400528,0.67,15.5,1,1,1,8,0.94,0,1.46
12400528,1.4,16.17,0,2,3,9,-0.2,0,1.46
12400528,1.69,16.25,1,2,1,8,-0.11,0,1.46
12400528,0.99,15.67,1,1,1,9,1.87,0,1.46
12400528,1.18,15.67,0,1,1,9,1.23,0,1.46
12400528,2.66,15.92,0,3,3,9,0.04,0,1.46
12400528,-1.05,16.08,1,2,1,10,0.2,0,1.46
12400528,0.7,16.25,0,1,1,8,0.87,0,1.46
12400528,-0.78,15.75,1,2,3,10,0.54,0,1.46
12400528,0.26,16.08,1,1,1,8,-0.15,0,1.46
12400528,2.05,16.25,0,1,1,10,1,0,1.46
12400528,0.93,16.08,1,2,3,8,-0.25,0,1.46
12400528,-0.42,16.08,1,1,1,9,1.36,0,1.46
12400528,-0.61,16.17,1,3,3,8,0.87,0,1.46
12400528,0.41,16.17,1,1,1,7,0.32,0,1.46
12400528,-0.61,15.83,0,1,1,9,0.16,0,1.46
12400528,0.04,15.58,1,2,3,9,0.92,0,1.46
12400528,0.62,15.92,1,1,1,7,0.6,0,1.46
12400528,2.79,15.92,0,2,3,8,0.24,0,1.46
12400528,-0.61,15.75,0,1,1,8,0.49,0,1.46
12400528,-0.98,16,0,2,1,9,-0.5,0,1.46
12400528,1.04,15.5,0,1,1,5,0.6,0,1.46
12400529,-0.48,16.25,0,1,1,7,1.27,0,-0.05
12400529,-0.38,16,0,1,1,9,0.65,0,-0.05
12400529,-2.1,16.17,0,2,1,8,-0.38,0,-0.05
12400529,1.14,15.75,0,1,1,9,1.43,0,-0.05
12400529,0.67,15.42,0,1,1,5,-0.39,0,-0.05
12400529,0.45,15.83,1,1,1,7,-0.16,0,-0.05
12400529,0.47,15.67,0,1,1,8,0.51,0,-0.05
12400529,-1.48,16.25,1,1,1,5,-0.62,0,-0.05
12400529,1.33,15.42,1,3,3,10,1.56,0,-0.05
12400529,-0.53,16,0,1,1,9,0.16,0,-0.05
12400529,-1.11,15.5,1,1,1,9,1.08,0,-0.05
12400529,0.39,15.5,0,1,1,5,0.33,0,-0.05
12400529,0.16,15.92,1,1,1,8,1.71,0,-0.05
